date,name,iso,lat,long,confirmed,deaths,recovered,active,fatality_rate,last_update
2022-02-01,Japan,JPN,36.303588,140.319591,36922,225,0,36697,0.0061,2022-02-02 04:21:09
2022-02-01,Japan,JPN,36.769464,136.771027,13070,141,0,12929,0.0108,2022-02-02 04:21:09
2022-02-01,Japan,JPN,39.593287,141.361777,4862,53,0,4809,0.0109,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.217292,133.969047,8793,41,0,8752,0.0047,2022-02-02 04:21:09
2022-02-01,Japan,JPN,31.009484000000004,130.430665,17196,72,0,17124,0.0042,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.415312,139.338983,253963,1345,0,252618,0.0053,2022-02-02 04:21:09
2022-02-01,Japan,JPN,33.422519,133.367307,6234,37,0,6197,0.0059,2022-02-02 04:21:09
2022-02-01,Japan,JPN,32.608154,130.74523100000002,29387,147,0,29240,0.005,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.253815,135.443341,67212,301,0,66911,0.0045,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.508018,136.376013,22897,172,0,22725,0.0075,2022-02-02 04:21:09
2022-02-01,Japan,JPN,38.446859,140.927086,22100,118,0,21982,0.0053,2022-02-02 04:21:09
2022-02-01,Japan,JPN,32.193203999999994,131.299374,11677,43,0,11634,0.0037,2022-02-02 04:21:09
2022-02-01,Japan,JPN,36.132134,138.045528,18160,98,0,18062,0.0054,2022-02-02 04:21:09
2022-02-01,Japan,JPN,33.235712,129.608033,14845,77,0,14768,0.0052,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.317451,135.871644,27034,156,0,26878,0.0058,2022-02-02 04:21:09
2022-02-01,Japan,JPN,37.521819,138.918647,16728,63,0,16665,0.0038,2022-02-02 04:21:09
2022-02-01,Japan,JPN,33.200697,131.43323999999998,14018,85,0,13933,0.0061,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.89246,133.826252,27122,139,0,26983,0.0051,2022-02-02 04:21:09
2022-02-01,Japan,JPN,25.768923,126.668016,83543,402,0,83141,0.0048,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.620965000000005,135.507481,343238,3138,0,340100,0.0091,2022-02-02 04:21:09
2022-02-01,Japan,JPN,,,4463,4,0,4459,0.0009,2021-11-10 23:21:44
2022-02-01,Japan,JPN,33.286977,130.115738,11950,33,0,11917,0.0028,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.997101,139.347635,173523,1068,0,172455,0.0062,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.21582700000001,136.13806399999999,23791,106,0,23685,0.0045,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.07076,132.55406399999998,4276,6,0,4270,0.0014,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.916975,138.40778400000002,48051,212,0,47839,0.0044,2022-02-02 04:21:09
2022-02-01,Japan,JPN,36.689912,139.819213,25028,127,0,24901,0.0051,2022-02-02 04:21:09
2022-02-01,Japan,JPN,33.919178,134.242091,4983,68,0,4915,0.0136,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.711343,139.446921,592228,3206,0,589022,0.0054,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.359069,133.863619,3732,5,0,3727,0.0013,2022-02-02 04:21:09
2022-02-01,Japan,JPN,36.637464,137.26934599999998,7307,52,0,7255,0.0071,2022-02-02 04:21:09
2022-02-01,Japan,JPN,,,8,0,0,8,0.0,2021-11-10 23:21:44
2022-02-01,Japan,JPN,33.911879,135.505446,11542,67,0,11475,0.0058,2022-02-02 04:21:09
2022-02-01,Japan,JPN,38.448396,140.102154,5939,56,0,5883,0.0094,2022-02-02 04:21:09
2022-02-01,Japan,JPN,34.201190000000004,131.573293,13480,102,0,13378,0.0076,2022-02-02 04:21:09
2022-02-01,Japan,JPN,35.612364,138.61148899999998,9658,35,0,9623,0.0036,2022-02-02 04:21:09
2022-02-01,Jordan,JOR,30.5852,36.2384,1243090,13235,0,1229855,0.0106,2022-02-02 04:21:09
2022-02-01,Kazakhstan,KAZ,48.0196,66.9237,1332643,18528,0,1314115,0.0139,2022-02-02 04:21:09
2022-02-01,Kenya,KEN,-0.0236,37.9062,321552,5587,0,315965,0.0174,2022-02-02 04:21:09
2022-02-01,Kiribati,KIR,-3.3704,-168.734,629,0,0,629,0.0,2022-02-02 04:21:09
2022-02-01,"Korea, South",KOR,35.9078,127.7669,884310,6787,0,877523,0.0077,2022-02-02 04:21:09
2022-02-01,Kosovo,RKS,42.6026,20.9030,207971,3021,0,204950,0.0145,2022-02-02 04:21:09
2022-02-01,Kuwait,KWT,29.3117,47.4818,552153,2499,0,549654,0.0045,2022-02-02 04:21:09
2022-02-01,Kyrgyzstan,KGZ,41.2044,74.7661,198518,2884,0,195634,0.0145,2022-02-02 04:21:09
2022-02-01,Laos,LAO,19.856270000000002,102.495496,134438,551,0,133887,0.0041,2022-02-02 04:21:09
2022-02-01,Latvia,LVA,56.8796,24.6032,401792,4888,0,396904,0.0122,2022-02-02 04:21:09
2022-02-01,Lebanon,LBN,33.8547,35.8623,928522,9621,0,918901,0.0104,2022-02-02 04:21:09
2022-02-01,Lesotho,LSO,-29.609988,28.233608,32176,693,0,31483,0.0215,2022-02-02 04:21:09
2022-02-01,Liberia,LBR,6.4281,-9.4295,7272,290,0,6982,0.0399,2022-02-02 04:21:09
2022-02-01,Libya,LBY,26.3351,17.228331,433932,6028,0,427904,0.0139,2022-02-02 04:21:09
2022-02-01,Liechtenstein,LIE,47.1660,9.5554,9035,73,0,8962,0.0081,2022-02-02 04:21:09
2022-02-01,Lithuania,LTU,55.1694,23.8813,688685,7898,0,680787,0.0115,2022-02-02 04:21:09
2022-02-01,Luxembourg,LUX,49.8153,6.1296,159438,953,0,158485,0.006,2022-02-02 04:21:09
2022-02-01,MS Zaandam,NA-SHIP-MSZ,0.0,0.0,9,2,0,7,0.2222,2022-02-02 04:21:09
2022-02-01,Madagascar,MDG,-18.7669,46.8691,59319,1274,0,58045,0.0215,2022-02-02 04:21:09
2022-02-01,Malawi,MWI,-13.254307999999998,34.301525,84572,2563,0,82009,0.0303,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,1.4854,103.7618,260447,3919,0,256528,0.015,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,6.1184,100.3685,178083,2186,0,175897,0.0123,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,6.1254,102.2381,178855,1278,0,177577,0.0071,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,2.1896,102.2501,81970,973,0,80997,0.0119,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,2.7258,101.9424,119654,1335,0,118319,0.0112,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,3.8126,103.3256,101965,806,0,101159,0.0079,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,4.5921,101.0901,133413,1438,0,131975,0.0108,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,6.4449,100.2048,7662,138,0,7524,0.018,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,5.4141,100.3288,168150,1769,0,166381,0.0105,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,5.9788,116.0753,248609,2831,0,245778,0.0114,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,1.5533,110.3592,252840,1622,0,251218,0.0064,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,3.0738,101.5183,816973,10059,0,806914,0.0123,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,5.3117,103.1324,85355,757,0,84598,0.0089,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,,,0,0,0,0,0.0,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,3.139,101.6869,220960,2701,0,218259,0.0122,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,5.2831,115.2308,11059,151,0,10908,0.0137,2022-02-02 04:21:09
2022-02-01,Malaysia,MYS,2.9264,101.6964,10329,22,0,10307,0.0021,2022-02-02 04:21:09
2022-02-01,Maldives,MDV,3.2028,73.2207,141060,277,0,140783,0.002,2022-02-02 04:21:09
2022-02-01,Mali,MLI,17.570692,-3.996166000000001,30101,715,0,29386,0.0238,2022-02-02 04:21:09
2022-02-01,Malta,MLT,35.9375,14.3754,67966,551,0,67415,0.0081,2022-02-02 04:21:09
2022-02-01,Marshall Islands,MHL,7.1315,171.1845,7,0,0,7,0.0,2022-02-02 04:21:09
2022-02-01,Mauritania,MRT,21.0079,-10.9408,58298,956,0,57342,0.0164,2022-02-02 04:21:09
2022-02-01,Mauritius,MUS,-20.3484,57.5522,70862,786,0,70076,0.0111,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,21.8853,-102.2916,49571,3201,0,46370,0.0646,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,30.8406,-115.2838,120081,11527,0,108554,0.096,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,26.0444,-111.6661,90784,2521,0,88263,0.0278,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.8301,-90.5349,29877,2123,0,27754,0.0711,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,16.7569,-93.1292,27363,2314,0,25049,0.0846,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,28.63300000000001,-106.0691,106750,9235,0,97515,0.0865,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.4326,-99.1332,1224954,40976,0,1183978,0.0335,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,27.0587,-101.7068,134891,8230,0,126661,0.061,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.1223,-104.0072,45310,2072,0,43238,0.0457,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,24.5593,-104.6588,64006,3294,0,60712,0.0515,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,21.019000000000002,-101.2574,246745,13874,0,232871,0.0562,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,17.4392,-99.5451,89447,6418,0,83029,0.0718,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,20.0911,-98.7624,76833,8008,0,68825,0.1042,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,20.6595,-103.3494,202745,18196,0,184549,0.0897,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.4969,-99.7233,466878,45326,0,421552,0.0971,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.5665,-101.7068,85574,8361,0,77213,0.0977,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,18.6813,-99.1013,58312,5001,0,53311,0.0858,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,21.7514,-104.8455,50013,2974,0,47039,0.0595,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,25.5922,-99.9962,260445,14125,0,246320,0.0542,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,17.0732,-96.7266,101116,5744,0,95372,0.0568,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.0414,-98.2063,147405,15862,0,131543,0.1076,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,20.5888,-100.3899,125673,5760,0,119913,0.0458,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.1817,-88.4791,84890,4214,0,80676,0.0496,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,22.1565,-100.9855,154011,7064,0,146947,0.0459,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,25.1721,-107.4795,102329,9193,0,93136,0.0898,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,29.2972,-110.3309,146634,9504,0,137130,0.0648,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,17.8409,-92.6189,179209,5840,0,173369,0.0326,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,24.2669,-98.8363,130326,7370,0,122956,0.0566,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.3139,-98.2404,36043,3009,0,33034,0.0835,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,,,0,0,0,0,0.0,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,19.1738,-96.1342,145284,15286,0,129998,0.1052,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,20.7099,-89.0943,97280,5841,0,91439,0.06,2022-02-02 04:21:09
2022-02-01,Mexico,MEX,22.7709,-102.5832,61811,3628,0,58183,0.0587,2022-02-02 04:21:09
2022-02-01,Moldova,MDA,47.4116,28.3699,445046,10666,0,434380,0.024,2022-02-02 04:21:09
2022-02-01,Monaco,MCO,43.7384,7.4246,8183,47,0,8136,0.0057,2022-02-02 04:21:09
2022-02-01,Mongolia,MNG,46.8625,103.8467,446076,2115,0,443961,0.0047,2022-02-02 04:21:09
2022-02-01,Montenegro,MNE,42.7087,19.3744,220597,2568,0,218029,0.0116,2022-02-02 04:21:09
2022-02-01,Morocco,MAR,31.7917,-7.0926,1135796,15435,0,1120361,0.0136,2022-02-02 04:21:09
2022-02-01,Mozambique,MOZ,-18.6657,35.5296,223949,2174,0,221775,0.0097,2022-02-02 04:21:09
2022-02-01,Namibia,NAM,-22.9576,18.4904,155942,3969,0,151973,0.0255,2022-02-02 04:21:09
2022-02-01,Nepal,NPL,28.3949,84.1240,957570,11752,0,945818,0.0123,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,12.5211,-69.9683,33084,193,0,32891,0.0058,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,12.1784,-68.2385,7077,28,0,7049,0.004,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,12.1696,-68.9900,37281,234,0,37047,0.0063,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.862485,6.6184350000000025,89736,433,0,89303,0.0048,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.550383,5.515162,104477,316,0,104161,0.003,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,53.087337,5.7925,131369,588,0,130781,0.0045,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.061738,5.939114,490909,2623,0,488286,0.0053,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,53.217921999999994,6.741514,116294,344,0,115950,0.003,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,51.209227,5.93387,299418,2085,0,297333,0.007,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,51.561174,5.1849419999999995,672791,3576,0,669215,0.0053,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.60090600000001,4.9186879999999995,792654,3178,0,789476,0.004,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.444557999999994,6.441722,293862,1354,0,292508,0.0046,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,18.0425,-63.0548,9338,79,0,9259,0.0085,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,,,37889,16,0,37873,0.0004,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,52.084251,5.163824,376280,1487,0,374793,0.004,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,51.47936,3.8615589999999997,94100,363,0,93737,0.0039,2022-02-02 04:21:09
2022-02-01,Netherlands,NLD,51.937835,4.462114,1038500,4930,0,1033570,0.0047,2022-02-02 04:21:09
2022-02-01,New Zealand,NZL,-21.2367,-159.7777,2,0,0,2,0.0,2022-02-02 04:21:09
2022-02-01,New Zealand,NZL,-40.9006,174.8860,16817,53,0,16764,0.0032,2022-02-02 04:21:09
2022-02-01,Nicaragua,NIC,12.8654,-85.2072,17709,220,0,17489,0.0124,2022-02-02 04:21:09
2022-02-01,Niger,NER,17.6078,8.0817,8655,301,0,8354,0.0348,2022-02-02 04:21:09
2022-02-01,Nigeria,NGA,9.0820,8.6753,253340,3136,0,250204,0.0124,2022-02-02 04:21:09
2022-02-01,North Macedonia,MKD,41.6086,21.7453,270897,8444,0,262453,0.0312,2022-02-02 04:21:09
2022-02-01,Norway,NOR,60.4720,8.4689,804286,1440,0,802846,0.0018,2022-02-02 04:21:09
2022-02-01,Oman,OMN,21.4735,55.9754,341708,4148,0,337560,0.0121,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,34.027401,73.947253,38805,758,0,38047,0.0195,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,28.328491999999997,65.898403,34501,368,0,34133,0.0107,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,35.792146,74.982138,10737,188,0,10549,0.0175,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,33.665087,73.121219,129004,982,0,128022,0.0076,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,34.485332,72.09169,196328,6009,0,190319,0.0306,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,30.811346,72.13913199999998,482316,13185,0,469131,0.0273,2022-02-02 04:21:09
2022-02-01,Pakistan,PAK,26.009446,68.77680699999999,544722,7840,0,536882,0.0144,2022-02-02 04:21:09
2022-02-01,Palau,PLW,7.515,134.5825,1810,0,0,1810,0.0,2022-02-02 04:21:09
2022-02-01,Panama,PAN,8.5380,-80.7821,705880,7752,0,698128,0.011,2022-02-02 04:21:09
2022-02-01,Papua New Guinea,PNG,-6.3150,143.9555,37270,597,0,36673,0.016,2022-02-02 04:21:09
2022-02-01,Paraguay,PRY,-23.4425,-58.4438,589318,17386,0,571932,0.0295,2022-02-02 04:21:09
2022-02-01,Peru,PER,-5.077253,-78.050172,36021,1295,0,34726,0.036,2022-02-02 04:21:09
2022-02-01,Peru,PER,-9.407125,-77.67179499999997,98814,6821,0,91993,0.069,2022-02-02 04:21:09
2022-02-01,Peru,PER,-14.027713,-72.975378,29930,1542,0,28388,0.0515,2022-02-02 04:21:09
2022-02-01,Peru,PER,-15.843523999999999,-72.475539,150382,9808,0,140574,0.0652,2022-02-02 04:21:09
2022-02-01,Peru,PER,-14.091648000000001,-74.08344,40217,2184,0,38033,0.0543,2022-02-02 04:21:09
2022-02-01,Peru,PER,-6.4302839999999994,-78.74559599999998,80452,4226,0,76226,0.0525,2022-02-02 04:21:09
2022-02-01,Peru,PER,-11.954609,-77.136042,125469,10198,0,115271,0.0813,2022-02-02 04:21:09
2022-02-01,Peru,PER,-13.191068,-72.153609,97850,4883,0,92967,0.0499,2022-02-02 04:21:09
2022-02-01,Peru,PER,-13.023888000000001,-75.00277,18983,1194,0,17789,0.0629,2022-02-02 04:21:09
2022-02-01,Peru,PER,-9.421676,-76.040642,42775,2746,0,40029,0.0642,2022-02-02 04:21:09
2022-02-01,Peru,PER,-14.235097,-75.574821,75935,8655,0,67280,0.114,2022-02-02 04:21:09
2022-02-01,Peru,PER,-11.541783,-74.876968,103914,7150,0,96764,0.0688,2022-02-02 04:21:09
2022-02-01,Peru,PER,-7.92139,-78.370238,114470,10483,0,103987,0.0916,2022-02-02 04:21:09
2022-02-01,Peru,PER,-6.3530489999999995,-79.824113,84124,8770,0,75354,0.1043,2022-02-02 04:21:09
2022-02-01,Peru,PER,-11.766533,-76.60449799999998,1295823,90230,0,1205593,0.0696,2022-02-02 04:21:09
2022-02-01,Peru,PER,-4.124847,-74.424115,49581,4292,0,45289,0.0866,2022-02-02 04:21:09
2022-02-01,Peru,PER,-11.972699,-70.53171999999998,15358,789,0,14569,0.0514,2022-02-02 04:21:09
2022-02-01,Peru,PER,-16.860271,-70.839046,35737,1548,0,34189,0.0433,2022-02-02 04:21:09
2022-02-01,Peru,PER,-10.39655,-75.307635,18772,1057,0,17715,0.0563,2022-02-02 04:21:09
2022-02-01,Peru,PER,-5.133361,-80.335861,116622,12387,0,104235,0.1062,2022-02-02 04:21:09
2022-02-01,Peru,PER,-14.995826999999998,-69.922726,51508,4323,0,47185,0.0839,2022-02-02 04:21:09
2022-02-01,Peru,PER,-7.039531,-76.729127,54281,3052,0,51229,0.0562,2022-02-02 04:21:09
2022-02-01,Peru,PER,-17.644160999999997,-70.27756,39814,1998,0,37816,0.0502,2022-02-02 04:21:09
2022-02-01,Peru,PER,-3.857496,-80.54525500000003,20592,1607,0,18985,0.078,2022-02-02 04:21:09
2022-02-01,Peru,PER,-9.621718,-73.444929,34228,3085,0,31143,0.0901,2022-02-02 04:21:09
2022-02-01,Peru,PER,,,407886,1511,0,406375,0.0037,2022-02-02 04:21:09
2022-02-01,Philippines,PHL,12.8797,121.7740,3569665,54054,0,3515611,0.0151,2022-02-02 04:21:09
2022-02-01,Poland,POL,51.9194,19.1451,4925270,105434,0,4819836,0.0214,2022-02-02 04:21:09
2022-02-01,Portugal,PRT,39.3999,-8.2245,2690690,19968,0,2670722,0.0074,2022-02-02 04:21:09
2022-02-01,Qatar,QAT,25.3548,51.1839,340383,647,0,339736,0.0019,2022-02-02 04:21:09
2022-02-01,Romania,ROU,45.9432,24.9668,2256543,60122,0,2196421,0.0266,2022-02-02 04:21:09
2022-02-01,Russia,RUS,44.6939006,40.1520421,30468,824,0,29644,0.027,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.6932243,82.69314240000001,134245,7373,0,126872,0.0549,2022-02-02 04:21:09
2022-02-01,Russia,RUS,50.7114101,86.8572186,26768,559,0,26209,0.0209,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.8032368,128.437295,59509,677,0,58832,0.0114,2022-02-02 04:21:09
2022-02-01,Russia,RUS,63.5589686,43.1221646,141853,1561,0,140292,0.011,2022-02-02 04:21:09
2022-02-01,Russia,RUS,47.1878186,47.608851,89470,2666,0,86804,0.0298,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.8573563,57.1439682,133060,4766,0,128294,0.0358,2022-02-02 04:21:09
2022-02-01,Russia,RUS,50.7080119,37.5837615,87955,1929,0,86026,0.0219,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.8873315,33.41585300000001,105477,3261,0,102216,0.0309,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.7182426,109.492143,88247,2610,0,85637,0.0296,2022-02-02 04:21:09
2022-02-01,Russia,RUS,43.39761470000001,45.6985005,35582,1009,0,34573,0.0284,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.4223954,61.1865846,167459,6492,0,160967,0.0388,2022-02-02 04:21:09
2022-02-01,Russia,RUS,66.0006475,169.4900869,3114,40,0,3074,0.0128,2022-02-02 04:21:09
2022-02-01,Russia,RUS,55.4259922,47.0849429,52623,4207,0,48416,0.0799,2022-02-02 04:21:09
2022-02-01,Russia,RUS,43.05749160000001,47.1332224,73342,3326,0,70016,0.0453,2022-02-02 04:21:09
2022-02-01,Russia,RUS,43.11542075,45.01713552,31775,507,0,31268,0.016,2022-02-02 04:21:09
2022-02-01,Russia,RUS,56.6370122,104.719221,171344,7439,0,163905,0.0434,2022-02-02 04:21:09
2022-02-01,Russia,RUS,56.9167446,41.43521370000001,72725,2706,0,70019,0.0372,2022-02-02 04:21:09
2022-02-01,Russia,RUS,48.57527615,132.66307460000002,12280,453,0,11827,0.0369,2022-02-02 04:21:09
2022-02-01,Russia,RUS,43.4806048,43.5978976,45722,1581,0,44141,0.0346,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.7293041,21.1489473,94319,1453,0,92866,0.0154,2022-02-02 04:21:09
2022-02-01,Russia,RUS,46.2313018,45.3275745,37938,780,0,37158,0.0206,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.4382773,35.5272854,71681,1295,0,70386,0.0181,2022-02-02 04:21:09
2022-02-01,Russia,RUS,57.1914882,160.03838190000005,26206,540,0,25666,0.0206,2022-02-02 04:21:09
2022-02-01,Russia,RUS,43.7368326,41.7267991,35038,937,0,34101,0.0267,2022-02-02 04:21:09
2022-02-01,Russia,RUS,62.61940309999999,33.4920267,98955,1319,0,97636,0.0133,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.53357809999999,87.342861,95640,1911,0,93729,0.02,2022-02-02 04:21:09
2022-02-01,Russia,RUS,51.6312684,136.121524,134867,1343,0,133524,0.01,2022-02-02 04:21:09
2022-02-01,Russia,RUS,53.72258845,91.44293627,59496,2135,0,57361,0.0359,2022-02-02 04:21:09
2022-02-01,Russia,RUS,61.0259025,69.0982628,121771,2174,0,119597,0.0179,2022-02-02 04:21:09
2022-02-01,Russia,RUS,57.9665589,49.4074599,89677,824,0,88853,0.0092,2022-02-02 04:21:09
2022-02-01,Russia,RUS,63.9881421,54.3326073,105957,2775,0,103182,0.0262,2022-02-02 04:21:09
2022-02-01,Russia,RUS,58.424756,44.2533273,52712,1172,0,51540,0.0222,2022-02-02 04:21:09
2022-02-01,Russia,RUS,45.7684014,39.0261044,142584,10065,0,132519,0.0706,2022-02-02 04:21:09
2022-02-01,Russia,RUS,63.3233807,97.0979974,190302,9469,0,180833,0.0498,2022-02-02 04:21:09
2022-02-01,Russia,RUS,55.7655302,64.5632681,54533,1051,0,53482,0.0193,2022-02-02 04:21:09
2022-02-01,Russia,RUS,51.6568453,36.4852695,87487,2187,0,85300,0.025,2022-02-02 04:21:09
2022-02-01,Russia,RUS,60.1853296,32.3925325,118569,3169,0,115400,0.0267,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.6935178,39.1122664,93683,3041,0,90642,0.0325,2022-02-02 04:21:09
2022-02-01,Russia,RUS,62.48858785,153.9903764,14706,356,0,14350,0.0242,2022-02-02 04:21:09
2022-02-01,Russia,RUS,56.5767504,47.8817512,32816,974,0,31842,0.0297,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.4419829,44.4661144,44264,1152,0,43112,0.026,2022-02-02 04:21:09
2022-02-01,Russia,RUS,55.7504461,37.6174943,2378884,39038,0,2339846,0.0164,2022-02-02 04:21:09
2022-02-01,Russia,RUS,55.50431579999999,38.0353929,772389,13362,0,759027,0.0173,2022-02-02 04:21:09
2022-02-01,Russia,RUS,68.00004179999999,33.9999151,99492,2941,0,96551,0.0296,2022-02-02 04:21:09
2022-02-01,Russia,RUS,68.27557185,57.1686375,4040,90,0,3950,0.0223,2022-02-02 04:21:09
2022-02-01,Russia,RUS,55.47180329999999,44.0911594,254231,10520,0,243711,0.0414,2022-02-02 04:21:09
2022-02-01,Russia,RUS,42.79336110000001,44.6324493,33879,1107,0,32772,0.0327,2022-02-02 04:21:09
2022-02-01,Russia,RUS,58.2843833,32.5169757,71881,838,0,71043,0.0117,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.9720169,79.48139240000002,104583,4643,0,99940,0.0444,2022-02-02 04:21:09
2022-02-01,Russia,RUS,56.09352629999999,73.5099936,144000,3550,0,140450,0.0247,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.96854329999999,36.0692477,78316,1622,0,76694,0.0207,2022-02-02 04:21:09
2022-02-01,Russia,RUS,52.02692620000001,54.7276647,119159,3597,0,115562,0.0302,2022-02-02 04:21:09
2022-02-01,Russia,RUS,53.1655415,44.78791810000001,109028,4891,0,104137,0.0449,2022-02-02 04:21:09
2022-02-01,Russia,RUS,58.5951603,56.3159546,189189,7816,0,181373,0.0413,2022-02-02 04:21:09
2022-02-01,Russia,RUS,45.0819456,134.726645,112797,1710,0,111087,0.0152,2022-02-02 04:21:09
2022-02-01,Russia,RUS,57.5358729,28.8586826,75680,1438,0,74242,0.019,2022-02-02 04:21:09
2022-02-01,Russia,RUS,47.6222451,40.7957942,219753,10037,0,209716,0.0457,2022-02-02 04:21:09
2022-02-01,Russia,RUS,54.42267320000001,40.57052460000001,68456,2872,0,65584,0.042,2022-02-02 04:21:09
2022-02-01,Russia,RUS,59.9606739,30.158655100000004,1038452,29959,0,1008493,0.0288,2022-02-02 04:21:09
2022-02-01,Russia,RUS,66.941626,129.642371,102744,1875,0,100869,0.0182,2022-02-02 04:21:09
2022-02-01,Russia,RUS,49.7219665,143.448533,46737,650,0,46087,0.0139,2022-02-02 04:21:09
2022-02-01,Russia,RUS,53.2128813,50.8914633,224468,6705,0,217763,0.0299,2022-02-02 04:21:09
2022-02-01,Russia,RUS,51.6520555,46.86319520000001,145274,5361,0,139913,0.0369,2022-02-02 04:21:09
